date,store_id,product_id,quantity_on_hand
2025-07-02,ST04,P006,58
2025-07-02,ST04,P007,162
2025-07-02,ST04,P008,52
2025-07-02,ST04,P009,231
2025-07-02,ST04,P010,212
2025-07-02,ST04,P011,195
2025-07-02,ST04,P012,135
2025-07-02,ST04,P013,202
2025-07-02,ST04,P014,243
2025-07-02,ST04,P015,167
2025-07-02,ST04,P016,149
2025-07-02,ST04,P017,216
2025-07-02,ST04,P018,179
2025-07-02,ST04,P019,115
2025-07-02,ST04,P020,143
2025-07-02,ST04,P021,55
2025-07-02,ST04,P022,182
2025-07-02,ST04,P023,199
2025-07-02,ST04,P024,67
2025-07-02,ST04,P025,152
2025-07-02,ST04,P026,98
2025-07-02,ST04,P027,53
2025-07-02,ST04,P028,92
2025-07-02,ST04,P029,223
2025-07-02,ST04,P030,244
2025-07-02,ST05,P001,242
2025-07-02,ST05,P002,168
2025-07-02,ST05,P003,242
2025-07-02,ST05,P004,203
2025-07-02,ST05,P005,47
2025-07-02,ST05,P006,185
2025-07-02,ST05,P007,134
2025-07-02,ST05,P008,161
2025-07-02,ST05,P009,131
2025-07-02,ST05,P010,84
2025-07-02,ST05,P011,117
2025-07-02,ST05,P012,158
2025-07-02,ST05,P013,167
2025-07-02,ST05,P014,280
2025-07-02,ST05,P015,192
2025-07-02,ST05,P016,136
2025-07-02,ST05,P017,174
2025-07-02,ST05,P018,173
2025-07-02,ST05,P019,182
2025-07-02,ST05,P020,194
2025-07-02,ST05,P021,148
2025-07-02,ST05,P022,185
2025-07-02,ST05,P023,137
2025-07-02,ST05,P024,277
2025-07-02,ST05,P025,33
2025-07-02,ST05,P026,216
2025-07-02,ST05,P027,198
2025-07-02,ST05,P028,168
2025-07-02,ST05,P029,167
2025-07-02,ST05,P030,228
2025-07-03,ST01,P001,181
2025-07-03,ST01,P002,133
2025-07-03,ST01,P003,168
2025-07-03,ST01,P004,303
2025-07-03,ST01,P005,266
2025-07-03,ST01,P006,215
2025-07-03,ST01,P007,167
2025-07-03,ST01,P008,85
2025-07-03,ST01,P009,253
2025-07-03,ST01,P010,266
2025-07-03,ST01,P011,233
2025-07-03,ST01,P012,80
2025-07-03,ST01,P013,166
2025-07-03,ST01,P014,83
2025-07-03,ST01,P015,107
2025-07-03,ST01,P016,233
2025-07-03,ST01,P017,141
2025-07-03,ST01,P018,121
2025-07-03,ST01,P019,201
2025-07-03,ST01,P020,156
2025-07-03,ST01,P021,123
2025-07-03,ST01,P022,256
2025-07-03,ST01,P023,214
2025-07-03,ST01,P024,137
2025-07-03,ST01,P025,70
2025-07-03,ST01,P026,149
2025-07-03,ST01,P027,210
2025-07-03,ST01,P028,209
2025-07-03,ST01,P029,188
2025-07-03,ST01,P030,108
2025-07-03,ST02,P001,124
2025-07-03,ST02,P002,217
2025-07-03,ST02,P003,129
2025-07-03,ST02,P004,114
2025-07-03,ST02,P005,236
2025-07-03,ST02,P006,39
2025-07-03,ST02,P007,100
2025-07-03,ST02,P008,83
2025-07-03,ST02,P009,161
2025-07-03,ST02,P010,258
2025-07-03,ST02,P011,164
2025-07-03,ST02,P012,224
2025-07-03,ST02,P013,83
2025-07-03,ST02,P014,146
2025-07-03,ST02,P015,181
2025-07-03,ST02,P016,221
2025-07-03,ST02,P017,145
2025-07-03,ST02,P018,133
2025-07-03,ST02,P019,96
2025-07-03,ST02,P020,232
2025-07-03,ST02,P021,122
2025-07-03,ST02,P022,301
2025-07-03,ST02,P023,88
2025-07-03,ST02,P024,109
2025-07-03,ST02,P025,301
2025-07-03,ST02,P026,185
2025-07-03,ST02,P027,189
2025-07-03,ST02,P028,252
2025-07-03,ST02,P029,145
2025-07-03,ST02,P030,156
2025-07-03,ST03,P001,257
2025-07-03,ST03,P002,179
2025-07-03,ST03,P003,133
2025-07-03,ST03,P004,238
2025-07-03,ST03,P005,265
2025-07-03,ST03,P006,57
2025-07-03,ST03,P007,149
2025-07-03,ST03,P008,98
2025-07-03,ST03,P009,184
2025-07-03,ST03,P010,224
2025-07-03,ST03,P011,166
2025-07-03,ST03,P012,89
2025-07-03,ST03,P013,141
2025-07-03,ST03,P014,195
2025-07-03,ST03,P015,228
2025-07-03,ST03,P016,213
2025-07-03,ST03,P017,189
2025-07-03,ST03,P018,237
2025-07-03,ST03,P019,185
2025-07-03,ST03,P020,72
2025-07-03,ST03,P021,232
2025-07-03,ST03,P022,186
2025-07-03,ST03,P023,105
2025-07-03,ST03,P024,233
2025-07-03,ST03,P025,227
2025-07-03,ST03,P026,64
2025-07-03,ST03,P027,222
2025-07-03,ST03,P028,198
2025-07-03,ST03,P029,118
2025-07-03,ST03,P030,55
2025-07-03,ST04,P001,193
2025-07-03,ST04,P002,204
2025-07-03,ST04,P003,144
2025-07-03,ST04,P004,221
2025-07-03,ST04,P005,165
2025-07-03,ST04,P006,51
2025-07-03,ST04,P007,156
2025-07-03,ST04,P008,41
2025-07-03,ST04,P009,228
2025-07-03,ST04,P010,208
2025-07-03,ST04,P011,192
2025-07-03,ST04,P012,124
2025-07-03,ST04,P013,200
2025-07-03,ST04,P014,239
2025-07-03,ST04,P015,164
2025-07-03,ST04,P016,145
2025-07-03,ST04,P017,212
2025-07-03,ST04,P018,174
2025-07-03,ST04,P019,105
2025-07-03,ST04,P020,139
2025-07-03,ST04,P021,45
2025-07-03,ST04,P022,177
2025-07-03,ST04,P023,198
2025-07-03,ST04,P024,55
2025-07-03,ST04,P025,141
2025-07-03,ST04,P026,90
2025-07-03,ST04,P027,53
2025-07-03,ST04,P028,85
2025-07-03,ST04,P029,220
2025-07-03,ST04,P030,238
2025-07-03,ST05,P001,239
2025-07-03,ST05,P002,161
2025-07-03,ST05,P003,239
2025-07-03,ST05,P004,198
2025-07-03,ST05,P005,39
2025-07-03,ST05,P006,182
2025-07-03,ST05,P007,129
2025-07-03,ST05,P008,157
2025-07-03,ST05,P009,126
2025-07-03,ST05,P010,76
2025-07-03,ST05,P011,106
2025-07-03,ST05,P012,152
2025-07-03,ST05,P013,159
2025-07-03,ST05,P014,277
2025-07-03,ST05,P015,189
2025-07-03,ST05,P016,128
2025-07-03,ST05,P017,168
2025-07-03,ST05,P018,168
2025-07-03,ST05,P019,179
2025-07-03,ST05,P020,191
2025-07-03,ST05,P021,142
2025-07-03,ST05,P022,182
2025-07-03,ST05,P023,129
2025-07-03,ST05,P024,275
2025-07-03,ST05,P025,22
2025-07-03,ST05,P026,215
2025-07-03,ST05,P027,197
2025-07-03,ST05,P028,164
2025-07-03,ST05,P029,162
2025-07-03,ST05,P030,225
2025-07-04,ST01,P001,178
2025-07-04,ST01,P002,128
2025-07-04,ST01,P003,162
2025-07-04,ST01,P004,301
2025-07-04,ST01,P005,264
2025-07-04,ST01,P006,213
2025-07-04,ST01,P007,160
2025-07-04,ST01,P008,80
2025-07-04,ST01,P009,246
2025-07-04,ST01,P010,265
2025-07-04,ST01,P011,228
2025-07-04,ST01,P012,67
2025-07-04,ST01,P013,161
2025-07-04,ST01,P014,74
2025-07-04,ST01,P015,99
2025-07-04,ST01,P016,232
2025-07-04,ST01,P017,134
2025-07-04,ST01,P018,114
2025-07-04,ST01,P019,196
2025-07-04,ST01,P020,153
2025-07-04,ST01,P021,118
2025-07-04,ST01,P022,254
2025-07-04,ST01,P023,207
2025-07-04,ST01,P024,131
2025-07-04,ST01,P025,64
2025-07-04,ST01,P026,139
2025-07-04,ST01,P027,208
2025-07-04,ST01,P028,205
2025-07-04,ST01,P029,185
2025-07-04,ST01,P030,98
2025-07-04,ST02,P001,117
2025-07-04,ST02,P002,213
2025-07-04,ST02,P003,121
2025-07-04,ST02,P004,107
2025-07-04,ST02,P005,233
2025-07-04,ST02,P006,25
2025-07-04,ST02,P007,93
2025-07-04,ST02,P008,74
2025-07-04,ST02,P009,155
2025-07-04,ST02,P010,257
2025-07-04,ST02,P011,159
2025-07-04,ST02,P012,222
2025-07-04,ST02,P013,78
2025-07-04,ST02,P014,138
2025-07-04,ST02,P015,172
2025-07-04,ST02,P016,216
2025-07-04,ST02,P017,143
2025-07-04,ST02,P018,127
2025-07-04,ST02,P019,83
2025-07-04,ST02,P020,229
2025-07-04,ST02,P021,118
2025-07-04,ST02,P022,298
2025-07-04,ST02,P023,78
2025-07-04,ST02,P024,100
2025-07-04,ST02,P025,299
2025-07-04,ST02,P026,179
2025-07-04,ST02,P027,184
2025-07-04,ST02,P028,247
2025-07-04,ST02,P029,135
2025-07-04,ST02,P030,151
2025-07-04,ST03,P001,253
2025-07-04,ST03,P002,174
2025-07-04,ST03,P003,124
2025-07-04,ST03,P004,235
2025-07-04,ST03,P005,261
2025-07-04,ST03,P006,47
2025-07-04,ST03,P007,142
2025-07-04,ST03,P008,94
2025-07-04,ST03,P009,181
2025-07-04,ST03,P010,221
2025-07-04,ST03,P011,163
2025-07-04,ST03,P012,85
2025-07-04,ST03,P013,131
2025-07-04,ST03,P014,191
2025-07-04,ST03,P015,223
2025-07-04,ST03,P016,212
2025-07-04,ST03,P017,183
2025-07-04,ST03,P018,234
2025-07-04,ST03,P019,177
2025-07-04,ST03,P020,65
2025-07-04,ST03,P021,230
2025-07-04,ST03,P022,183
2025-07-04,ST03,P023,98
2025-07-04,ST03,P024,229
2025-07-04,ST03,P025,224
2025-07-04,ST03,P026,53
2025-07-04,ST03,P027,216
2025-07-04,ST03,P028,191
2025-07-04,ST03,P029,111
2025-07-04,ST03,P030,49
2025-07-04,ST04,P001,190
2025-07-04,ST04,P002,202
2025-07-04,ST04,P003,141
2025-07-04,ST04,P004,217
2025-07-04,ST04,P005,159
2025-07-04,ST04,P006,44
2025-07-04,ST04,P007,150
2025-07-04,ST04,P008,97
2025-07-04,ST04,P009,226
2025-07-04,ST04,P010,202
2025-07-04,ST04,P011,188
2025-07-04,ST04,P012,116
2025-07-04,ST04,P013,197
2025-07-04,ST04,P014,237
2025-07-04,ST04,P015,158
2025-07-04,ST04,P016,141
2025-07-04,ST04,P017,208
2025-07-04,ST04,P018,170
2025-07-04,ST04,P019,95
2025-07-04,ST04,P020,135
2025-07-04,ST04,P021,34
2025-07-04,ST04,P022,172
2025-07-04,ST04,P023,196
2025-07-04,ST04,P024,52
2025-07-04,ST04,P025,136
2025-07-04,ST04,P026,81
2025-07-04,ST04,P027,43
2025-07-04,ST04,P028,76
2025-07-04,ST04,P029,216
2025-07-04,ST04,P030,233
2025-07-04,ST05,P001,236
2025-07-04,ST05,P002,157
2025-07-04,ST05,P003,237
2025-07-04,ST05,P004,194
2025-07-04,ST05,P005,35
2025-07-04,ST05,P006,178
2025-07-04,ST05,P007,118
2025-07-04,ST05,P008,152
2025-07-04,ST05,P009,122
2025-07-04,ST05,P010,66
2025-07-04,ST05,P011,90
2025-07-04,ST05,P012,146
2025-07-04,ST05,P013,152
2025-07-04,ST05,P014,274
2025-07-04,ST05,P015,185
2025-07-04,ST05,P016,117
2025-07-04,ST05,P017,157
2025-07-04,ST05,P018,162
2025-07-04,ST05,P019,167
2025-07-04,ST05,P020,190
2025-07-04,ST05,P021,136
2025-07-04,ST05,P022,175
2025-07-04,ST05,P023,122
2025-07-04,ST05,P024,272
2025-07-04,ST05,P025,87
2025-07-04,ST05,P026,214
2025-07-04,ST05,P027,195
2025-07-04,ST05,P028,160
2025-07-04,ST05,P029,155
2025-07-04,ST05,P030,221
2025-07-05,ST01,P001,173
2025-07-05,ST01,P002,113
2025-07-05,ST01,P003,155
2025-07-05,ST01,P004,299
2025-07-05,ST01,P005,263
2025-07-05,ST01,P006,211
2025-07-05,ST01,P007,152
2025-07-05,ST01,P008,70
2025-07-05,ST01,P009,240
2025-07-05,ST01,P010,264
2025-07-05,ST01,P011,224
2025-07-05,ST01,P012,54
2025-07-05,ST01,P013,156
2025-07-05,ST01,P014,65
2025-07-05,ST01,P015,85
2025-07-05,ST01,P016,230
2025-07-05,ST01,P017,124
2025-07-05,ST01,P018,104
2025-07-05,ST01,P019,189
2025-07-05,ST01,P020,150
2025-07-05,ST01,P021,116
2025-07-05,ST01,P022,252
2025-07-05,ST01,P023,201
2025-07-05,ST01,P024,125
2025-07-05,ST01,P025,52
2025-07-05,ST01,P026,134
2025-07-05,ST01,P027,204
2025-07-05,ST01,P028,203
2025-07-05,ST01,P029,183
2025-07-05,ST01,P030,88
2025-07-05,ST02,P001,114
2025-07-05,ST02,P002,208
2025-07-05,ST02,P003,111
2025-07-05,ST02,P004,104
2025-07-05,ST02,P005,231
2025-07-05,ST02,P006,42
2025-07-05,ST02,P007,87
2025-07-05,ST02,P008,66
2025-07-05,ST02,P009,147
2025-07-05,ST02,P010,256
2025-07-05,ST02,P011,156
2025-07-05,ST02,P012,221
2025-07-05,ST02,P013,71
2025-07-05,ST02,P014,131
2025-07-05,ST02,P015,163
2025-07-05,ST02,P016,212
2025-07-05,ST02,P017,141
2025-07-05,ST02,P018,120
2025-07-05,ST02,P019,73
2025-07-05,ST02,P020,227
2025-07-05,ST02,P021,113
2025-07-05,ST02,P022,296
2025-07-05,ST02,P023,73
2025-07-05,ST02,P024,91
2025-07-05,ST02,P025,296
2025-07-05,ST02,P026,173
2025-07-05,ST02,P027,182
2025-07-05,ST02,P028,242
2025-07-05,ST02,P029,122
2025-07-05,ST02,P030,148
2025-07-05,ST03,P001,250
2025-07-05,ST03,P002,166
2025-07-05,ST03,P003,117
2025-07-05,ST03,P004,231
2025-07-05,ST03,P005,256
2025-07-05,ST03,P006,32
2025-07-05,ST03,P007,138
2025-07-05,ST03,P008,88
2025-07-05,ST03,P009,177
2025-07-05,ST03,P010,220
2025-07-05,ST03,P011,159
2025-07-05,ST03,P012,82
2025-07-05,ST03,P013,125
2025-07-05,ST03,P014,189
2025-07-05,ST03,P015,219
2025-07-05,ST03,P016,211
2025-07-05,ST03,P017,180
2025-07-05,ST03,P018,229
2025-07-05,ST03,P019,171
2025-07-05,ST03,P020,58
2025-07-05,ST03,P021,229
2025-07-05,ST03,P022,181
2025-07-05,ST03,P023,91
2025-07-05,ST03,P024,226
2025-07-05,ST03,P025,223
2025-07-05,ST03,P026,43
2025-07-05,ST03,P027,209
2025-07-05,ST03,P028,187
2025-07-05,ST03,P029,110
2025-07-05,ST03,P030,43
2025-07-05,ST04,P001,186
2025-07-05,ST04,P002,200
2025-07-05,ST04,P003,136
2025-07-05,ST04,P004,216
2025-07-05,ST04,P005,153
2025-07-05,ST04,P006,35
2025-07-05,ST04,P007,141
2025-07-05,ST04,P008,91
2025-07-05,ST04,P009,224
2025-07-05,ST04,P010,197
2025-07-05,ST04,P011,185
2025-07-05,ST04,P012,103
2025-07-05,ST04,P013,194
2025-07-05,ST04,P014,236
2025-07-05,ST04,P015,155
2025-07-05,ST04,P016,136
2025-07-05,ST04,P017,203
2025-07-05,ST04,P018,166
2025-07-05,ST04,P019,85
2025-07-05,ST04,P020,128
2025-07-05,ST04,P021,79
2025-07-05,ST04,P022,168
2025-07-05,ST04,P023,195
2025-07-05,ST04,P024,41
2025-07-05,ST04,P025,127
2025-07-05,ST04,P026,69
2025-07-05,ST04,P027,35
2025-07-05,ST04,P028,70
2025-07-05,ST04,P029,214
2025-07-05,ST04,P030,228
2025-07-05,ST05,P001,234
2025-07-05,ST05,P002,155
2025-07-05,ST05,P003,235
2025-07-05,ST05,P004,192
2025-07-05,ST05,P005,25
2025-07-05,ST05,P006,174
2025-07-05,ST05,P007,113
2025-07-05,ST05,P008,147
2025-07-05,ST05,P009,119
2025-07-05,ST05,P010,58
2025-07-05,ST05,P011,80
2025-07-05,ST05,P012,142
2025-07-05,ST05,P013,143
2025-07-05,ST05,P014,272
2025-07-05,ST05,P015,183
2025-07-05,ST05,P016,105
2025-07-05,ST05,P017,149
2025-07-05,ST05,P018,158
2025-07-05,ST05,P019,161
2025-07-05,ST05,P020,188
2025-07-05,ST05,P021,129
2025-07-05,ST05,P022,170
2025-07-05,ST05,P023,115
2025-07-05,ST05,P024,270
2025-07-05,ST05,P025,80
2025-07-05,ST05,P026,211
2025-07-05,ST05,P027,193
2025-07-05,ST05,P028,153
2025-07-05,ST05,P029,148
2025-07-05,ST05,P030,217
2025-07-06,ST01,P001,215
2025-07-06,ST01,P002,130
2025-07-06,ST01,P003,217
2025-07-06,ST01,P004,326
2025-07-06,ST01,P005,305
2025-07-06,ST01,P006,276
2025-07-06,ST01,P007,205
2025-07-06,ST01,P008,100
2025-07-06,ST01,P009,300
2025-07-06,ST01,P010,309
2025-07-06,ST01,P011,264
2025-07-06,ST01,P012,80
2025-07-06,ST01,P013,202
2025-07-06,ST01,P014,87
2025-07-06,ST01,P015,143
2025-07-06,ST01,P016,296
2025-07-06,ST01,P017,151
2025-07-06,ST01,P018,129
2025-07-06,ST01,P019,257
2025-07-06,ST01,P020,194
2025-07-06,ST01,P021,180
2025-07-06,ST01,P022,316
2025-07-06,ST01,P023,255
2025-07-06,ST01,P024,198
2025-07-06,ST01,P025,84
2025-07-06,ST01,P026,208
2025-07-06,ST01,P027,255
2025-07-06,ST01,P028,230
2025-07-06,ST01,P029,214
2025-07-06,ST01,P030,132
2025-07-06,ST02,P001,154
2025-07-06,ST02,P002,255
2025-07-06,ST02,P003,181
2025-07-06,ST02,P004,141
2025-07-06,ST02,P005,305
2025-07-06,ST02,P006,100
2025-07-06,ST02,P007,158
2025-07-06,ST02,P008,133
2025-07-06,ST02,P009,219
2025-07-06,ST02,P010,303
2025-07-06,ST02,P011,200
2025-07-06,ST02,P012,282
2025-07-06,ST02,P013,104
2025-07-06,ST02,P014,193
2025-07-06,ST02,P015,228
2025-07-06,ST02,P016,270
2025-07-06,ST02,P017,208
2025-07-06,ST02,P018,156
2025-07-06,ST02,P019,96
2025-07-06,ST02,P020,264
2025-07-06,ST02,P021,143
2025-07-06,ST02,P022,371
2025-07-06,ST02,P023,120
2025-07-06,ST02,P024,143
2025-07-06,ST02,P025,363
2025-07-06,ST02,P026,211
2025-07-06,ST02,P027,223
2025-07-06,ST02,P028,284
2025-07-06,ST02,P029,175
2025-07-06,ST02,P030,209
2025-07-06,ST03,P001,320
2025-07-06,ST03,P002,211
2025-07-06,ST03,P003,181
2025-07-06,ST03,P004,258
2025-07-06,ST03,P005,303
2025-07-06,ST03,P006,98
2025-07-06,ST03,P007,166
2025-07-06,ST03,P008,154
2025-07-06,ST03,P009,230
2025-07-06,ST03,P010,281
2025-07-06,ST03,P011,211
2025-07-06,ST03,P012,156
2025-07-06,ST03,P013,183
2025-07-06,ST03,P014,261
2025-07-06,ST03,P015,247
2025-07-06,ST03,P016,253
2025-07-06,ST03,P017,255
2025-07-06,ST03,P018,278
2025-07-06,ST03,P019,192
2025-07-06,ST03,P020,101
2025-07-06,ST03,P021,266
2025-07-06,ST03,P022,244
2025-07-06,ST03,P023,122
2025-07-06,ST03,P024,303
2025-07-06,ST03,P025,270
2025-07-06,ST03,P026,113
2025-07-06,ST03,P027,262
2025-07-06,ST03,P028,227
2025-07-06,ST03,P029,154
2025-07-06,ST03,P030,75
2025-07-06,ST04,P001,237
2025-07-06,ST04,P002,278
2025-07-06,ST04,P003,165
2025-07-06,ST04,P004,269
2025-07-06,ST04,P005,213
2025-07-06,ST04,P006,67
2025-07-06,ST04,P007,209
2025-07-06,ST04,P008,139
2025-07-06,ST04,P009,301
2025-07-06,ST04,P010,227
2025-07-06,ST04,P011,253
2025-07-06,ST04,P012,138
2025-07-06,ST04,P013,245
2025-07-06,ST04,P014,308
2025-07-06,ST04,P015,199
2025-07-06,ST04,P016,164
2025-07-06,ST04,P017,235
2025-07-06,ST04,P018,215
2025-07-06,ST04,P019,140
2025-07-06,ST04,P020,202
2025-07-06,ST04,P021,138
2025-07-06,ST04,P022,242
2025-07-06,ST04,P023,244
2025-07-06,ST04,P024,69
2025-07-06,ST04,P025,169
2025-07-06,ST04,P026,137
2025-07-06,ST04,P027,67
2025-07-06,ST04,P028,102
2025-07-06,ST04,P029,280
2025-07-06,ST04,P030,288
2025-07-06,ST05,P001,284
2025-07-06,ST05,P002,216
2025-07-06,ST05,P003,308
2025-07-06,ST05,P004,235
2025-07-06,ST05,P005,67
2025-07-06,ST05,P006,240
2025-07-06,ST05,P007,136
2025-07-06,ST05,P008,181
2025-07-06,ST05,P009,144
2025-07-06,ST05,P010,84
2025-07-06,ST05,P011,127
2025-07-06,ST05,P012,177
2025-07-06,ST05,P013,207
2025-07-06,ST05,P014,345
2025-07-06,ST05,P015,229
2025-07-06,ST05,P016,151
2025-07-06,ST05,P017,214
2025-07-06,ST05,P018,219
2025-07-06,ST05,P019,228
2025-07-06,ST05,P020,244
2025-07-06,ST05,P021,198
2025-07-06,ST05,P022,224
2025-07-06,ST05,P023,176
2025-07-06,ST05,P024,342
2025-07-06,ST05,P025,115
2025-07-06,ST05,P026,249
2025-07-06,ST05,P027,242
2025-07-06,ST05,P028,204
2025-07-06,ST05,P029,191
2025-07-06,ST05,P030,292
2025-07-07,ST01,P001,211
2025-07-07,ST01,P002,123
2025-07-07,ST01,P003,212
2025-07-07,ST01,P004,324
2025-07-07,ST01,P005,303
2025-07-07,ST01,P006,273
2025-07-07,ST01,P007,198
2025-07-07,ST01,P008,94
2025-07-07,ST01,P009,296
2025-07-07,ST01,P010,306
2025-07-07,ST01,P011,261
2025-07-07,ST01,P012,71
2025-07-07,ST01,P013,197
2025-07-07,ST01,P014,79
2025-07-07,ST01,P015,136
2025-07-07,ST01,P016,294
2025-07-07,ST01,P017,145
2025-07-07,ST01,P018,120
2025-07-07,ST01,P019,253
2025-07-07,ST01,P020,191
2025-07-07,ST01,P021,174
2025-07-07,ST01,P022,313
2025-07-07,ST01,P023,251
2025-07-07,ST01,P024,193
2025-07-07,ST01,P025,74
2025-07-07,ST01,P026,196
2025-07-07,ST01,P027,254
2025-07-07,ST01,P028,223
2025-07-07,ST01,P029,212
2025-07-07,ST01,P030,125
2025-07-07,ST02,P001,146
2025-07-07,ST02,P002,252
2025-07-07,ST02,P003,176
2025-07-07,ST02,P004,138
2025-07-07,ST02,P005,303
2025-07-07,ST02,P006,94
2025-07-07,ST02,P007,151
2025-07-07,ST02,P008,124
2025-07-07,ST02,P009,214
2025-07-07,ST02,P010,301
2025-07-07,ST02,P011,197
2025-07-07,ST02,P012,280
2025-07-07,ST02,P013,98
2025-07-07,ST02,P014,183
2025-07-07,ST02,P015,221
2025-07-07,ST02,P016,268
2025-07-07,ST02,P017,206
2025-07-07,ST02,P018,150
2025-07-07,ST02,P019,88
2025-07-07,ST02,P020,262
2025-07-07,ST02,P021,138
2025-07-07,ST02,P022,369
2025-07-07,ST02,P023,116
2025-07-07,ST02,P024,138
2025-07-07,ST02,P025,360
2025-07-07,ST02,P026,208
2025-07-07,ST02,P027,218
2025-07-07,ST02,P028,281
2025-07-07,ST02,P029,168
2025-07-07,ST02,P030,202
2025-07-07,ST03,P001,318
2025-07-07,ST03,P002,205
2025-07-07,ST03,P003,173
2025-07-07,ST03,P004,256
2025-07-07,ST03,P005,299
2025-07-07,ST03,P006,93
2025-07-07,ST03,P007,156
2025-07-07,ST03,P008,151
2025-07-07,ST03,P009,225
2025-07-07,ST03,P010,280
2025-07-07,ST03,P011,207
2025-07-07,ST03,P012,152
2025-07-07,ST03,P013,179
2025-07-07,ST03,P014,259
2025-07-07,ST03,P015,243
2025-07-07,ST03,P016,252
2025-07-07,ST03,P017,245
2025-07-07,ST03,P018,274
2025-07-07,ST03,P019,184
2025-07-07,ST03,P020,93
2025-07-07,ST03,P021,266
2025-07-07,ST03,P022,242
2025-07-07,ST03,P023,114
2025-07-07,ST03,P024,299
2025-07-07,ST03,P025,267
2025-07-07,ST03,P026,104
2025-07-07,ST03,P027,258
2025-07-07,ST03,P028,223
2025-07-07,ST03,P029,147
2025-07-07,ST03,P030,70
2025-07-07,ST04,P001,235
2025-07-07,ST04,P002,276
2025-07-07,ST04,P003,160
2025-07-07,ST04,P004,264
2025-07-07,ST04,P005,211
2025-07-07,ST04,P006,61
2025-07-07,ST04,P007,204
2025-07-07,ST04,P008,128
2025-07-07,ST04,P009,299
2025-07-07,ST04,P010,220
2025-07-07,ST04,P011,249
2025-07-07,ST04,P012,130
2025-07-07,ST04,P013,242
2025-07-07,ST04,P014,305
2025-07-07,ST04,P015,193
2025-07-07,ST04,P016,161
2025-07-07,ST04,P017,231
2025-07-07,ST04,P018,212
2025-07-07,ST04,P019,129
2025-07-07,ST04,P020,195
2025-07-07,ST04,P021,127
2025-07-07,ST04,P022,239
2025-07-07,ST04,P023,243
2025-07-07,ST04,P024,66
2025-07-07,ST04,P025,163
2025-07-07,ST04,P026,130
2025-07-07,ST04,P027,63
2025-07-07,ST04,P028,92
2025-07-07,ST04,P029,278
2025-07-07,ST04,P030,282
2025-07-07,ST05,P001,281
2025-07-07,ST05,P002,211
2025-07-07,ST05,P003,307
2025-07-07,ST05,P004,231
2025-07-07,ST05,P005,59
2025-07-07,ST05,P006,237
2025-07-07,ST05,P007,126
2025-07-07,ST05,P008,177
2025-07-07,ST05,P009,139
2025-07-07,ST05,P010,75
2025-07-07,ST05,P011,121
2025-07-07,ST05,P012,171
2025-07-07,ST05,P013,205
2025-07-07,ST05,P014,343
2025-07-07,ST05,P015,224
2025-07-07,ST05,P016,140
2025-07-07,ST05,P017,212
2025-07-07,ST05,P018,214
2025-07-07,ST05,P019,221
2025-07-07,ST05,P020,243
2025-07-07,ST05,P021,194
2025-07-07,ST05,P022,219
2025-07-07,ST05,P023,169
2025-07-07,ST05,P024,340
2025-07-07,ST05,P025,109
2025-07-07,ST05,P026,248
2025-07-07,ST05,P027,240
2025-07-07,ST05,P028,200
2025-07-07,ST05,P029,187
2025-07-07,ST05,P030,289
2025-07-08,ST01,P001,209
2025-07-08,ST01,P002,118
2025-07-08,ST01,P003,207
2025-07-08,ST01,P004,322
2025-07-08,ST01,P005,302
2025-07-08,ST01,P006,270
2025-07-08,ST01,P007,193
2025-07-08,ST01,P008,87
2025-07-08,ST01,P009,294
2025-07-08,ST01,P010,303
2025-07-08,ST01,P011,257
2025-07-08,ST01,P012,60
2025-07-08,ST01,P013,192
2025-07-08,ST01,P014,74
2025-07-08,ST01,P015,129
2025-07-08,ST01,P016,292
2025-07-08,ST01,P017,138
2025-07-08,ST01,P018,111
2025-07-08,ST01,P019,249
2025-07-08,ST01,P020,188
2025-07-08,ST01,P021,169
2025-07-08,ST01,P022,311
2025-07-08,ST01,P023,246
2025-07-08,ST01,P024,188
2025-07-08,ST01,P025,67
2025-07-08,ST01,P026,188
2025-07-08,ST01,P027,249
2025-07-08,ST01,P028,216
2025-07-08,ST01,P029,209
2025-07-08,ST01,P030,113
2025-07-08,ST02,P001,138
2025-07-08,ST02,P002,247
2025-07-08,ST02,P003,170
2025-07-08,ST02,P004,134
2025-07-08,ST02,P005,299
2025-07-08,ST02,P006,84
2025-07-08,ST02,P007,146
2025-07-08,ST02,P008,118
2025-07-08,ST02,P009,207
2025-07-08,ST02,P010,299
2025-07-08,ST02,P011,193
2025-07-08,ST02,P012,278
2025-07-08,ST02,P013,90
2025-07-08,ST02,P014,175
2025-07-08,ST02,P015,207
2025-07-08,ST02,P016,264
2025-07-08,ST02,P017,205
2025-07-08,ST02,P018,144
2025-07-08,ST02,P019,77
2025-07-08,ST02,P020,261
2025-07-08,ST02,P021,134
2025-07-08,ST02,P022,367
2025-07-08,ST02,P023,111
2025-07-08,ST02,P024,134
2025-07-08,ST02,P025,357
2025-07-08,ST02,P026,201
2025-07-08,ST02,P027,212
2025-07-08,ST02,P028,278
2025-07-08,ST02,P029,160
2025-07-08,ST02,P030,195
2025-07-08,ST03,P001,314
2025-07-08,ST03,P002,199
2025-07-08,ST03,P003,168
2025-07-08,ST03,P004,253
2025-07-08,ST03,P005,293
2025-07-08,ST03,P006,86
2025-07-08,ST03,P007,149
2025-07-08,ST03,P008,144
