date,store_id,product_id,quantity_sold,revenue
2025-07-04,ST01,P009,7,737.24
2025-07-04,ST01,P010,1,318.53
2025-07-04,ST01,P011,5,1480.0
2025-07-04,ST01,P012,13,3122.47
2025-07-04,ST01,P013,5,529.15
2025-07-04,ST01,P014,9,2940.48
2025-07-04,ST01,P015,8,467.68
2025-07-04,ST01,P016,1,55.92
2025-07-04,ST01,P017,7,1757.0
2025-07-04,ST01,P018,7,2046.94
2025-07-04,ST01,P019,5,1658.15
2025-07-04,ST01,P020,3,169.17
2025-07-04,ST01,P021,5,1463.15
2025-07-04,ST01,P022,2,479.78
2025-07-04,ST01,P023,7,301.56
2025-07-04,ST01,P024,6,1593.6
2025-07-04,ST01,P025,6,1737.66
2025-07-04,ST01,P026,10,1554.0
2025-07-04,ST01,P027,2,446.1
2025-07-04,ST01,P028,4,334.04
2025-07-04,ST01,P029,3,320.01
2025-07-04,ST01,P030,10,2521.4
2025-07-04,ST02,P001,7,1711.22
2025-07-04,ST02,P002,4,998.44
2025-07-04,ST02,P003,8,859.04
2025-07-04,ST02,P004,7,1607.2
2025-07-04,ST02,P005,3,646.38
2025-07-04,ST02,P006,14,600.04
2025-07-04,ST02,P007,7,758.45
2025-07-04,ST02,P008,9,1938.78
2025-07-04,ST02,P009,6,631.92
2025-07-04,ST02,P010,1,318.53
2025-07-04,ST02,P011,5,1480.0
2025-07-04,ST02,P012,2,480.38
2025-07-04,ST02,P013,5,529.15
2025-07-04,ST02,P014,8,2613.76
2025-07-04,ST02,P015,9,526.14
2025-07-04,ST02,P016,5,279.6
2025-07-04,ST02,P017,2,502.0
2025-07-04,ST02,P018,6,1754.52
2025-07-04,ST02,P019,13,4311.19
2025-07-04,ST02,P020,3,169.17
2025-07-04,ST02,P021,4,1170.52
2025-07-04,ST02,P022,3,719.67
2025-07-04,ST02,P023,10,430.8
2025-07-04,ST02,P024,9,2390.4
2025-07-04,ST02,P025,2,579.22
2025-07-04,ST02,P026,6,932.4
2025-07-04,ST02,P027,5,1115.25
2025-07-04,ST02,P028,5,417.55
2025-07-04,ST02,P029,10,1066.7
2025-07-04,ST02,P030,5,1260.7
2025-07-04,ST03,P001,4,977.84
2025-07-04,ST03,P002,5,1248.05
2025-07-04,ST03,P003,9,966.42
2025-07-04,ST03,P004,3,688.8
2025-07-04,ST03,P005,4,861.84
2025-07-04,ST03,P006,10,428.6
2025-07-04,ST03,P007,7,758.45
2025-07-04,ST03,P008,4,861.68
2025-07-04,ST03,P009,3,315.96
2025-07-04,ST03,P010,3,955.59
2025-07-04,ST03,P011,3,888.0
2025-07-04,ST03,P012,4,960.76
2025-07-04,ST03,P013,10,1058.3
2025-07-04,ST03,P014,4,1306.88
2025-07-04,ST03,P015,5,292.3
2025-07-04,ST03,P016,1,55.92
2025-07-04,ST03,P017,6,1506.0
2025-07-04,ST03,P018,3,877.26
2025-07-04,ST03,P019,8,2653.04
2025-07-04,ST03,P020,7,394.73
2025-07-04,ST03,P021,2,585.26
2025-07-04,ST03,P022,3,719.67
2025-07-04,ST03,P023,7,301.56
2025-07-04,ST03,P024,4,1062.4
2025-07-04,ST03,P025,3,868.83
2025-07-04,ST03,P026,11,1709.4
2025-07-04,ST03,P027,6,1338.3
2025-07-04,ST03,P028,7,584.57
2025-07-04,ST03,P029,7,746.69
2025-07-04,ST03,P030,6,1512.84
2025-07-04,ST04,P001,3,733.38
2025-07-04,ST04,P002,2,499.22
2025-07-04,ST04,P003,3,322.14
2025-07-04,ST04,P004,4,918.4
2025-07-04,ST04,P005,6,1292.76
2025-07-04,ST04,P006,7,300.02
2025-07-04,ST04,P007,6,650.1
2025-07-04,ST04,P008,13,2800.46
2025-07-04,ST04,P009,2,210.64
2025-07-04,ST04,P010,6,1911.18
2025-07-04,ST04,P011,4,1184.0
2025-07-04,ST04,P012,8,1921.52
2025-07-04,ST04,P013,3,317.49
2025-07-04,ST04,P014,2,653.44
2025-07-04,ST04,P015,6,350.76
2025-07-04,ST04,P016,4,223.68
2025-07-04,ST04,P017,4,1004.0
2025-07-04,ST04,P018,4,1169.68
2025-07-04,ST04,P019,10,3316.3
2025-07-04,ST04,P020,4,225.56
2025-07-04,ST04,P021,11,3218.93
2025-07-04,ST04,P022,5,1199.45
2025-07-04,ST04,P023,2,86.16
2025-07-04,ST04,P024,3,796.8
2025-07-04,ST04,P025,5,1448.05
2025-07-04,ST04,P026,9,1398.6
2025-07-04,ST04,P027,10,2230.5
2025-07-04,ST04,P028,9,751.59
2025-07-04,ST04,P029,4,426.68
2025-07-04,ST04,P030,5,1260.7
2025-07-04,ST05,P001,3,733.38
2025-07-04,ST05,P002,4,998.44
2025-07-04,ST05,P003,2,214.76
2025-07-04,ST05,P004,4,918.4
2025-07-04,ST05,P005,4,861.84
2025-07-04,ST05,P006,4,171.44
2025-07-04,ST05,P007,11,1191.85
2025-07-04,ST05,P008,5,1077.1
2025-07-04,ST05,P009,4,421.28
2025-07-04,ST05,P010,10,3185.3
2025-07-04,ST05,P011,16,4736.0
2025-07-04,ST05,P012,6,1441.14
2025-07-04,ST05,P013,7,740.81
2025-07-04,ST05,P014,3,980.16
2025-07-04,ST05,P015,4,233.84
2025-07-04,ST05,P016,11,615.12
2025-07-04,ST05,P017,11,2761.0
2025-07-04,ST05,P018,6,1754.52
2025-07-04,ST05,P019,12,3979.56
2025-07-04,ST05,P020,1,56.39
2025-07-04,ST05,P021,6,1755.78
2025-07-04,ST05,P022,7,1679.23
2025-07-04,ST05,P023,7,301.56
2025-07-04,ST05,P024,3,796.8
2025-07-04,ST05,P025,8,2316.88
2025-07-04,ST05,P026,1,155.4
2025-07-04,ST05,P027,2,446.1
2025-07-04,ST05,P028,4,334.04
2025-07-04,ST05,P029,7,746.69
2025-07-04,ST05,P030,4,1008.56
2025-07-05,ST01,P001,5,1222.3
2025-07-05,ST01,P002,15,3744.15
2025-07-05,ST01,P003,7,751.66
2025-07-05,ST01,P004,2,459.2
2025-07-05,ST01,P005,1,215.46
2025-07-05,ST01,P006,2,85.72
2025-07-05,ST01,P007,8,866.8
2025-07-05,ST01,P008,10,2154.2
2025-07-05,ST01,P009,6,631.92
2025-07-05,ST01,P010,1,318.53
2025-07-05,ST01,P011,4,1184.0
2025-07-05,ST01,P012,13,3122.47
2025-07-05,ST01,P013,5,529.15
2025-07-05,ST01,P014,9,2940.48
2025-07-05,ST01,P015,14,818.44
2025-07-05,ST01,P016,2,111.84
2025-07-05,ST01,P017,10,2510.0
2025-07-05,ST01,P018,10,2924.2
2025-07-05,ST01,P019,7,2321.41
2025-07-05,ST01,P020,3,169.17
2025-07-05,ST01,P021,2,585.26
2025-07-05,ST01,P022,2,479.78
2025-07-05,ST01,P023,6,258.48
2025-07-05,ST01,P024,6,1593.6
2025-07-05,ST01,P025,12,3475.32
2025-07-05,ST01,P026,5,777.0
2025-07-05,ST01,P027,4,892.2
2025-07-05,ST01,P028,2,167.02
2025-07-05,ST01,P029,2,213.34
2025-07-05,ST01,P030,10,2521.4
2025-07-05,ST02,P001,3,733.38
2025-07-05,ST02,P002,5,1248.05
2025-07-05,ST02,P003,10,1073.8
2025-07-05,ST02,P004,3,688.8
2025-07-05,ST02,P005,2,430.92
2025-07-05,ST02,P006,19,814.34
2025-07-05,ST02,P007,6,650.1
2025-07-05,ST02,P008,8,1723.36
2025-07-05,ST02,P009,8,842.56
2025-07-05,ST02,P010,1,318.53
2025-07-05,ST02,P011,3,888.0
2025-07-05,ST02,P012,1,240.19
2025-07-05,ST02,P013,7,740.81
2025-07-05,ST02,P014,7,2287.04
2025-07-05,ST02,P015,9,526.14
2025-07-05,ST02,P016,4,223.68
2025-07-05,ST02,P017,2,502.0
2025-07-05,ST02,P018,7,2046.94
2025-07-05,ST02,P019,10,3316.3
2025-07-05,ST02,P020,2,112.78
2025-07-05,ST02,P021,5,1463.15
2025-07-05,ST02,P022,2,479.78
2025-07-05,ST02,P023,5,215.4
2025-07-05,ST02,P024,9,2390.4
2025-07-05,ST02,P025,3,868.83
2025-07-05,ST02,P026,6,932.4
2025-07-05,ST02,P027,2,446.1
2025-07-05,ST02,P028,5,417.55
2025-07-05,ST02,P029,13,1386.71
2025-07-05,ST02,P030,3,756.42
2025-07-05,ST03,P001,3,733.38
2025-07-05,ST03,P002,8,1996.88
2025-07-05,ST03,P003,7,751.66
2025-07-05,ST03,P004,4,918.4
2025-07-05,ST03,P005,5,1077.3
2025-07-05,ST03,P006,15,642.9
2025-07-05,ST03,P007,4,433.4
2025-07-05,ST03,P008,6,1292.52
2025-07-05,ST03,P009,4,421.28
2025-07-05,ST03,P010,1,318.53
2025-07-05,ST03,P011,4,1184.0
2025-07-05,ST03,P012,3,720.57
2025-07-05,ST03,P013,6,634.98
2025-07-05,ST03,P014,2,653.44
2025-07-05,ST03,P015,4,233.84
2025-07-05,ST03,P016,1,55.92
2025-07-05,ST03,P017,3,753.0
2025-07-05,ST03,P018,5,1462.1
2025-07-05,ST03,P019,6,1989.78
2025-07-05,ST03,P020,7,394.73
2025-07-05,ST03,P021,1,292.63
2025-07-05,ST03,P022,2,479.78
2025-07-05,ST03,P023,7,301.56
2025-07-05,ST03,P024,3,796.8
2025-07-05,ST03,P025,1,289.61
2025-07-05,ST03,P026,10,1554.0
2025-07-05,ST03,P027,7,1561.35
2025-07-05,ST03,P028,4,334.04
2025-07-05,ST03,P029,1,106.67
2025-07-05,ST03,P030,6,1512.84
2025-07-05,ST04,P001,4,977.84
2025-07-05,ST04,P002,2,499.22
2025-07-05,ST04,P003,5,536.9
2025-07-05,ST04,P004,1,229.6
2025-07-05,ST04,P005,6,1292.76
2025-07-05,ST04,P006,9,385.74
2025-07-05,ST04,P007,9,975.15
2025-07-05,ST04,P008,6,1292.52
2025-07-05,ST04,P009,2,210.64
2025-07-05,ST04,P010,5,1592.65
2025-07-05,ST04,P011,3,888.0
2025-07-05,ST04,P012,13,3122.47
2025-07-05,ST04,P013,3,317.49
2025-07-05,ST04,P014,1,326.72
2025-07-05,ST04,P015,3,175.38
2025-07-05,ST04,P016,5,279.6
2025-07-05,ST04,P017,5,1255.0
2025-07-05,ST04,P018,4,1169.68
2025-07-05,ST04,P019,10,3316.3
2025-07-05,ST04,P020,7,394.73
2025-07-05,ST04,P021,10,2926.3
2025-07-05,ST04,P022,4,959.56
2025-07-05,ST04,P023,1,43.08
2025-07-05,ST04,P024,11,2921.6
2025-07-05,ST04,P025,9,2606.49
2025-07-05,ST04,P026,12,1864.8
2025-07-05,ST04,P027,8,1784.4
2025-07-05,ST04,P028,6,501.06
2025-07-05,ST04,P029,2,213.34
2025-07-05,ST04,P030,5,1260.7
2025-07-05,ST05,P001,2,488.92
2025-07-05,ST05,P002,2,499.22
2025-07-05,ST05,P003,2,214.76
2025-07-05,ST05,P004,2,459.2
2025-07-05,ST05,P005,10,2154.6
2025-07-05,ST05,P006,4,171.44
2025-07-05,ST05,P007,5,541.75
2025-07-05,ST05,P008,5,1077.1
2025-07-05,ST05,P009,3,315.96
2025-07-05,ST05,P010,8,2548.24
2025-07-05,ST05,P011,10,2960.0
2025-07-05,ST05,P012,4,960.76
2025-07-05,ST05,P013,9,952.47
2025-07-05,ST05,P014,2,653.44
2025-07-05,ST05,P015,2,116.92
2025-07-05,ST05,P016,12,671.04
2025-07-05,ST05,P017,8,2008.0
2025-07-05,ST05,P018,4,1169.68
2025-07-05,ST05,P019,6,1989.78
2025-07-05,ST05,P020,2,112.78
2025-07-05,ST05,P021,7,2048.41
2025-07-05,ST05,P022,5,1199.45
2025-07-05,ST05,P023,7,301.56
2025-07-05,ST05,P024,2,531.2
2025-07-05,ST05,P025,7,2027.27
2025-07-05,ST05,P026,3,466.2
2025-07-05,ST05,P027,2,446.1
2025-07-05,ST05,P028,7,584.57
2025-07-05,ST05,P029,7,746.69
2025-07-05,ST05,P030,4,1008.56
2025-07-06,ST01,P001,4,977.84
2025-07-06,ST01,P002,13,3244.93
2025-07-06,ST01,P003,2,214.76
2025-07-06,ST01,P004,3,688.8
2025-07-06,ST01,P005,1,215.46
2025-07-06,ST01,P006,2,85.72
2025-07-06,ST01,P007,5,541.75
2025-07-06,ST01,P008,5,1077.1
2025-07-06,ST01,P009,5,526.6
2025-07-06,ST01,P010,2,637.06
2025-07-06,ST01,P011,3,888.0
2025-07-06,ST01,P012,7,1681.33
2025-07-06,ST01,P013,6,634.98
2025-07-06,ST01,P014,10,3267.2
2025-07-06,ST01,P015,8,467.68
2025-07-06,ST01,P016,2,111.84
2025-07-06,ST01,P017,6,1506.0
2025-07-06,ST01,P018,11,3216.62
2025-07-06,ST01,P019,5,1658.15
2025-07-06,ST01,P020,4,225.56
2025-07-06,ST01,P021,4,1170.52
2025-07-06,ST01,P022,2,479.78
2025-07-06,ST01,P023,5,215.4
2025-07-06,ST01,P024,4,1062.4
2025-07-06,ST01,P025,3,868.83
2025-07-06,ST01,P026,5,777.0
2025-07-06,ST01,P027,3,669.15
2025-07-06,ST01,P028,7,584.57
2025-07-06,ST01,P029,3,320.01
2025-07-06,ST01,P030,4,1008.56
2025-07-06,ST02,P001,7,1711.22
2025-07-06,ST02,P002,4,998.44
2025-07-06,ST02,P003,4,429.52
2025-07-06,ST02,P004,6,1377.6
2025-07-06,ST02,P005,2,430.92
2025-07-06,ST02,P006,12,514.32
2025-07-06,ST02,P007,5,541.75
2025-07-06,ST02,P008,7,1507.94
2025-07-06,ST02,P009,3,315.96
2025-07-06,ST02,P010,1,318.53
2025-07-06,ST02,P011,2,592.0
2025-07-06,ST02,P012,2,480.38
2025-07-06,ST02,P013,5,529.15
2025-07-06,ST02,P014,7,2287.04
2025-07-06,ST02,P015,5,292.3
2025-07-06,ST02,P016,3,167.76
2025-07-06,ST02,P017,2,502.0
2025-07-06,ST02,P018,8,2339.36
2025-07-06,ST02,P019,7,2321.41
2025-07-06,ST02,P021,7,2048.41
2025-07-06,ST02,P022,2,479.78
2025-07-06,ST02,P023,9,387.72
2025-07-06,ST02,P024,4,1062.4
2025-07-06,ST02,P025,3,868.83
2025-07-06,ST02,P026,5,777.0
2025-07-06,ST02,P027,7,1561.35
2025-07-06,ST02,P028,4,334.04
2025-07-06,ST02,P029,9,960.03
2025-07-06,ST02,P030,4,1008.56
2025-07-06,ST03,P001,3,733.38
2025-07-06,ST03,P002,6,1497.66
2025-07-06,ST03,P003,5,536.9
2025-07-06,ST03,P004,4,918.4
2025-07-06,ST03,P005,4,861.84
2025-07-06,ST03,P006,7,300.02
2025-07-06,ST03,P007,4,433.4
2025-07-06,ST03,P008,5,1077.1
2025-07-06,ST03,P009,6,631.92
2025-07-06,ST03,P010,3,955.59
2025-07-06,ST03,P011,4,1184.0
2025-07-06,ST03,P012,3,720.57
2025-07-06,ST03,P013,8,846.64
2025-07-06,ST03,P014,4,1306.88
2025-07-06,ST03,P015,3,175.38
2025-07-06,ST03,P016,1,55.92
2025-07-06,ST03,P017,5,1255.0
2025-07-06,ST03,P018,3,877.26
2025-07-06,ST03,P019,10,3316.3
2025-07-06,ST03,P020,8,451.12
2025-07-06,ST03,P021,3,877.89
2025-07-06,ST03,P022,3,719.67
2025-07-06,ST03,P023,6,258.48
2025-07-06,ST03,P024,3,796.8
2025-07-06,ST03,P025,3,868.83
2025-07-06,ST03,P026,5,777.0
2025-07-06,ST03,P027,8,1784.4
2025-07-06,ST03,P028,5,417.55
2025-07-06,ST03,P029,5,533.35
2025-07-06,ST03,P030,11,2773.54
2025-07-06,ST04,P001,2,488.92
2025-07-06,ST04,P002,2,499.22
2025-07-06,ST04,P003,6,644.28
2025-07-06,ST04,P004,5,1148.0
2025-07-06,ST04,P005,2,430.92
2025-07-06,ST04,P006,7,300.02
2025-07-06,ST04,P007,8,866.8
2025-07-06,ST04,P008,15,3231.3
2025-07-06,ST04,P009,2,210.64
2025-07-06,ST04,P010,6,1911.18
2025-07-06,ST04,P011,5,1480.0
2025-07-06,ST04,P012,3,720.57
2025-07-06,ST04,P013,3,317.49
2025-07-06,ST04,P014,3,980.16
2025-07-06,ST04,P015,5,292.3
2025-07-06,ST04,P016,4,223.68
2025-07-06,ST04,P017,3,753.0
2025-07-06,ST04,P018,2,584.84
2025-07-06,ST04,P019,8,2653.04
2025-07-06,ST04,P020,5,281.95
2025-07-06,ST04,P021,7,2048.41
2025-07-06,ST04,P022,4,959.56
2025-07-06,ST04,P023,1,43.08
2025-07-06,ST04,P024,14,3718.4
2025-07-06,ST04,P025,8,2316.88
2025-07-06,ST04,P026,11,1709.4
2025-07-06,ST04,P027,7,1561.35
2025-07-06,ST04,P028,8,668.08
2025-07-06,ST04,P029,3,320.01
2025-07-06,ST04,P030,5,1260.7
2025-07-06,ST05,P001,2,488.92
2025-07-06,ST05,P002,4,998.44
2025-07-06,ST05,P003,2,214.76
2025-07-06,ST05,P004,5,1148.0
2025-07-06,ST05,P005,7,1508.22
2025-07-06,ST05,P006,3,128.58
2025-07-06,ST05,P007,10,1083.5
2025-07-06,ST05,P008,4,861.68
2025-07-06,ST05,P009,8,842.56
2025-07-06,ST05,P010,10,3185.3
2025-07-06,ST05,P011,8,2368.0
2025-07-06,ST05,P012,6,1441.14
2025-07-06,ST05,P013,6,634.98
2025-07-06,ST05,P014,1,326.72
2025-07-06,ST05,P015,3,175.38
2025-07-06,ST05,P016,5,279.6
2025-07-06,ST05,P017,7,1757.0
2025-07-06,ST05,P018,3,877.26
2025-07-06,ST05,P019,11,3647.93
2025-07-06,ST05,P020,3,169.17
2025-07-06,ST05,P021,5,1463.15
2025-07-06,ST05,P022,5,1199.45
2025-07-06,ST05,P023,10,430.8
2025-07-06,ST05,P024,3,796.8
2025-07-06,ST05,P025,9,2606.49
2025-07-06,ST05,P026,1,155.4
2025-07-06,ST05,P027,4,892.2
2025-07-06,ST05,P028,4,334.04
2025-07-06,ST05,P029,8,853.36
2025-07-06,ST05,P030,5,1260.7
2025-07-07,ST01,P001,4,977.84
2025-07-07,ST01,P002,7,1747.27
2025-07-07,ST01,P003,5,536.9
2025-07-07,ST01,P004,2,459.2
2025-07-07,ST01,P005,2,430.92
2025-07-07,ST01,P006,3,128.58
2025-07-07,ST01,P007,7,758.45
2025-07-07,ST01,P008,6,1292.52
2025-07-07,ST01,P009,4,421.28
2025-07-07,ST01,P010,3,955.59
2025-07-07,ST01,P011,3,888.0
2025-07-07,ST01,P012,9,2161.71
2025-07-07,ST01,P013,5,529.15
2025-07-07,ST01,P014,8,2613.76
2025-07-07,ST01,P015,7,409.22
2025-07-07,ST01,P016,2,111.84
2025-07-07,ST01,P017,6,1506.0
2025-07-07,ST01,P018,9,2631.78
2025-07-07,ST01,P019,4,1326.52
2025-07-07,ST01,P020,3,169.17
2025-07-07,ST01,P021,6,1755.78
2025-07-07,ST01,P022,3,719.67
2025-07-07,ST01,P023,4,172.32
2025-07-07,ST01,P024,5,1328.0
2025-07-07,ST01,P025,10,2896.1
2025-07-07,ST01,P026,12,1864.8
2025-07-07,ST01,P027,1,223.05
2025-07-07,ST01,P028,7,584.57
2025-07-07,ST01,P029,2,213.34
2025-07-07,ST01,P030,7,1764.98
2025-07-07,ST02,P001,8,1955.68
2025-07-07,ST02,P002,3,748.83
2025-07-07,ST02,P003,5,536.9
2025-07-07,ST02,P004,3,688.8
2025-07-07,ST02,P005,2,430.92
2025-07-07,ST02,P006,6,257.16
2025-07-07,ST02,P007,7,758.45
2025-07-07,ST02,P008,9,1938.78
2025-07-07,ST02,P009,5,526.6
2025-07-07,ST02,P010,2,637.06
2025-07-07,ST02,P011,3,888.0
2025-07-07,ST02,P012,2,480.38
2025-07-07,ST02,P013,6,634.98
2025-07-07,ST02,P014,10,3267.2
2025-07-07,ST02,P015,7,409.22
2025-07-07,ST02,P016,2,111.84
2025-07-07,ST02,P017,2,502.0
2025-07-07,ST02,P018,6,1754.52
2025-07-07,ST02,P019,8,2653.04
2025-07-07,ST02,P020,2,112.78
2025-07-07,ST02,P021,5,1463.15
2025-07-07,ST02,P022,2,479.78
2025-07-07,ST02,P023,4,172.32
2025-07-07,ST02,P024,5,1328.0
2025-07-07,ST02,P025,3,868.83
2025-07-07,ST02,P026,3,466.2
2025-07-07,ST02,P027,5,1115.25
2025-07-07,ST02,P028,3,250.53
2025-07-07,ST02,P029,7,746.69
2025-07-07,ST02,P030,7,1764.98
2025-07-07,ST03,P001,2,488.92
2025-07-07,ST03,P002,6,1497.66
2025-07-07,ST03,P003,8,859.04
2025-07-07,ST03,P004,2,459.2
2025-07-07,ST03,P005,4,861.84
2025-07-07,ST03,P006,5,214.3
2025-07-07,ST03,P007,10,1083.5
2025-07-07,ST03,P008,3,646.26
2025-07-07,ST03,P009,5,526.6
2025-07-07,ST03,P010,1,318.53
2025-07-07,ST03,P011,4,1184.0
2025-07-07,ST03,P012,4,960.76
2025-07-07,ST03,P013,4,423.32
2025-07-07,ST03,P014,2,653.44
2025-07-07,ST03,P015,4,233.84
2025-07-07,ST03,P016,1,55.92
2025-07-07,ST03,P017,10,2510.0
2025-07-07,ST03,P018,4,1169.68
2025-07-07,ST03,P019,8,2653.04
2025-07-07,ST03,P020,8,451.12
2025-07-07,ST03,P022,2,479.78
2025-07-07,ST03,P023,8,344.64
2025-07-07,ST03,P024,4,1062.4
2025-07-07,ST03,P025,3,868.83
2025-07-07,ST03,P026,9,1398.6
2025-07-07,ST03,P027,4,892.2
2025-07-07,ST03,P028,4,334.04
2025-07-07,ST03,P029,7,746.69
2025-07-07,ST03,P030,5,1260.7
2025-07-07,ST04,P001,2,488.92
2025-07-07,ST04,P002,2,499.22
2025-07-07,ST04,P003,5,536.9
2025-07-07,ST04,P004,5,1148.0
2025-07-07,ST04,P005,2,430.92
2025-07-07,ST04,P006,6,257.16
2025-07-07,ST04,P007,5,541.75
2025-07-07,ST04,P008,11,2369.62
2025-07-07,ST04,P009,2,210.64
2025-07-07,ST04,P010,7,2229.71
2025-07-07,ST04,P011,4,1184.0
2025-07-07,ST04,P012,8,1921.52
2025-07-07,ST04,P013,3,317.49
2025-07-07,ST04,P014,3,980.16
2025-07-07,ST04,P015,6,350.76
2025-07-07,ST04,P016,3,167.76
2025-07-07,ST04,P017,4,1004.0
2025-07-07,ST04,P018,3,877.26
2025-07-07,ST04,P019,11,3647.93
2025-07-07,ST04,P020,7,394.73
2025-07-07,ST04,P021,11,3218.93
2025-07-07,ST04,P022,3,719.67
2025-07-07,ST04,P023,1,43.08
2025-07-07,ST04,P024,3,796.8
2025-07-07,ST04,P025,6,1737.66
2025-07-07,ST04,P026,7,1087.8
2025-07-07,ST04,P027,4,892.2
2025-07-07,ST04,P028,10,835.1
2025-07-07,ST04,P029,2,213.34
2025-07-07,ST04,P030,6,1512.84
2025-07-07,ST05,P001,3,733.38
2025-07-07,ST05,P002,5,1248.05
2025-07-07,ST05,P003,1,107.38
2025-07-07,ST05,P004,4,918.4
2025-07-07,ST05,P005,8,1723.68
2025-07-07,ST05,P006,3,128.58
2025-07-07,ST05,P007,10,1083.5
2025-07-07,ST05,P008,4,861.68
2025-07-07,ST05,P009,5,526.6
2025-07-07,ST05,P010,9,2866.77
2025-07-07,ST05,P011,6,1776.0
2025-07-07,ST05,P012,6,1441.14
2025-07-07,ST05,P013,2,211.66
2025-07-07,ST05,P014,2,653.44
2025-07-07,ST05,P015,5,292.3
2025-07-07,ST05,P016,11,615.12
2025-07-07,ST05,P017,2,502.0
2025-07-07,ST05,P018,5,1462.1
2025-07-07,ST05,P019,7,2321.41
2025-07-07,ST05,P020,1,56.39
2025-07-07,ST05,P021,4,1170.52
2025-07-07,ST05,P022,5,1199.45
2025-07-07,ST05,P023,7,301.56
2025-07-07,ST05,P024,2,531.2
2025-07-07,ST05,P025,6,1737.66
2025-07-07,ST05,P026,1,155.4
2025-07-07,ST05,P027,2,446.1
2025-07-07,ST05,P028,4,334.04
2025-07-07,ST05,P029,4,426.68
2025-07-07,ST05,P030,3,756.42
2025-07-08,ST01,P001,2,488.92
2025-07-08,ST01,P002,5,1248.05
2025-07-08,ST01,P003,5,536.9
2025-07-08,ST01,P004,2,459.2
2025-07-08,ST01,P005,1,215.46
2025-07-08,ST01,P006,3,128.58
2025-07-08,ST01,P007,5,541.75
2025-07-08,ST01,P008,7,1507.94
2025-07-08,ST01,P009,2,210.64
2025-07-08,ST01,P010,3,955.59
2025-07-08,ST01,P011,4,1184.0
2025-07-08,ST01,P012,11,2642.09
2025-07-08,ST01,P013,5,529.15
2025-07-08,ST01,P014,5,1633.6
2025-07-08,ST01,P015,7,409.22
2025-07-08,ST01,P016,2,111.84
2025-07-08,ST01,P017,7,1757.0
2025-07-08,ST01,P018,9,2631.78
2025-07-08,ST01,P019,4,1326.52
2025-07-08,ST01,P020,3,169.17
2025-07-08,ST01,P021,5,1463.15
2025-07-08,ST01,P022,2,479.78
2025-07-08,ST01,P023,5,215.4
2025-07-08,ST01,P024,5,1328.0
2025-07-08,ST01,P025,7,2027.27
2025-07-08,ST01,P026,8,1243.2
2025-07-08,ST01,P027,5,1115.25
2025-07-08,ST01,P028,7,584.57
2025-07-08,ST01,P029,3,320.01
2025-07-08,ST01,P030,12,3025.68
2025-07-08,ST02,P001,8,1955.68
2025-07-08,ST02,P002,5,1248.05
2025-07-08,ST02,P003,6,644.28
2025-07-08,ST02,P004,4,918.4
2025-07-08,ST02,P005,4,861.84
2025-07-08,ST02,P006,10,428.6
2025-07-08,ST02,P007,5,541.75
2025-07-08,ST02,P008,6,1292.52
2025-07-08,ST02,P009,7,737.24
2025-07-08,ST02,P010,2,637.06
2025-07-08,ST02,P011,4,1184.0
2025-07-08,ST02,P012,2,480.38
2025-07-08,ST02,P013,8,846.64
2025-07-08,ST02,P014,8,2613.76
2025-07-08,ST02,P015,14,818.44
2025-07-08,ST02,P016,4,223.68
2025-07-08,ST02,P017,1,251.0
2025-07-08,ST02,P018,6,1754.52
2025-07-08,ST02,P019,11,3647.93
2025-07-08,ST02,P020,1,56.39
2025-07-08,ST02,P021,4,1170.52
2025-07-08,ST02,P022,2,479.78
2025-07-08,ST02,P023,5,215.4
2025-07-08,ST02,P024,4,1062.4
2025-07-08,ST02,P025,3,868.83
2025-07-08,ST02,P026,7,1087.8
2025-07-08,ST02,P027,6,1338.3
2025-07-08,ST02,P028,3,250.53
2025-07-08,ST02,P029,8,853.36
2025-07-08,ST02,P030,7,1764.98
2025-07-08,ST03,P001,4,977.84
2025-07-08,ST03,P002,6,1497.66
2025-07-08,ST03,P003,5,536.9
2025-07-08,ST03,P004,3,688.8
2025-07-08,ST03,P005,6,1292.76
2025-07-08,ST03,P006,7,300.02
2025-07-08,ST03,P007,7,758.45
2025-07-08,ST03,P008,7,1507.94
2025-07-08,ST03,P009,4,421.28
2025-07-08,ST03,P010,3,955.59
2025-07-08,ST03,P011,2,592.0
2025-07-08,ST03,P012,4,960.76
2025-07-08,ST03,P013,5,529.15
2025-07-08,ST03,P014,5,1633.6
2025-07-08,ST03,P015,3,175.38
2025-07-08,ST03,P016,2,111.84
2025-07-08,ST03,P017,2,502.0
2025-07-08,ST03,P018,3,877.26
2025-07-08,ST03,P019,11,3647.93
2025-07-08,ST03,P020,10,563.9
2025-07-08,ST03,P021,1,292.63
2025-07-08,ST03,P022,5,1199.45
2025-07-08,ST03,P023,4,172.32
2025-07-08,ST03,P024,2,531.2
2025-07-08,ST03,P025,2,579.22
2025-07-08,ST03,P026,11,1709.4
2025-07-08,ST03,P027,6,1338.3
2025-07-08,ST03,P028,4,334.04
2025-07-08,ST03,P029,5,533.35
2025-07-08,ST03,P030,6,1512.84
2025-07-08,ST04,P001,3,733.38
2025-07-08,ST04,P002,2,499.22
2025-07-08,ST04,P003,4,429.52
2025-07-08,ST04,P004,3,688.8
2025-07-08,ST04,P005,3,646.38
2025-07-08,ST04,P006,7,300.02
